1990-12-10,publicó,,Modificación,1425,3991,78,234,El 10_de_diciembre_de_1990  se publicó en el Diario_Oficial_de_la_Federación la  Modificación a el Título_de_Concesión_de_Teléfonos_de_México  S.A._de_C._V.   para construir  instalar  mantener  operar y explotar una red pública telefónica por un periodo de cincuenta ( 50 ) años contados a_partir_de el 10_de_marzo_de_1976  con cobertura en todo el territorio nacional  con_excepción_de el área concesionada a Teléfonos_de_el_Noroeste  S._A_de_C.V. ( en_lo_sucesivo  la  Concesión_de_Telmex  ) .
2009-02-10,publicó,4795,Resolución por la que el Pleno_de_la_Comisión_Federal_de_Telecomunicaciones(...),1425,,136,29,ANTECEDENTES_El 10_de_febrero_de_2009  se publicó en el Diario_Oficial_de_la_Federación ( en_lo_sucesivo  el “ DOF ” ) la “ Resolución por la que el Pleno_de_la_Comisión_Federal_de_Telecomunicaciones expide el Plan_Técnico_Fundamental_de_Interconexión e Interoperabilidad ” aprobada mediante Acuerdo P .
2013-06-11,publicó,,DECRETO por el que se reforman y adicionan diversas disposiciones de los(...),10773,,136,549,El 11_de_junio_de_2013  se publicó en el DOF ”  el “ DECRETO por el que se reforman y adicionan diversas disposiciones de los artículos 6o .  7o .  27  28  73  78  94 y 105 de la Constitución_Política_de_los_Estados_Unidos_Mexicanos  en_materia_de telecomunicaciones ”  mediante el cual se creó a el Instituto_Federal_de_Telecomunicaciones ( en_lo_sucesivo  el “ Instituto ” )  como un órgano autónomo con personalidad jurídica y patrimonio propio  cuyo objeto es el desarrollo eficiente de la radiodifusión y las telecomunicaciones conforme_a lo dispuesto en la propia Constitución_Política_de_los_Estados_Unidos_Mexicanos ( en_lo_sucesivo  la “ Constitución ” ) y en los términos que fijen las leyes  teniendo a su cargo la regulación  promoción y supervisión de el uso  aprovechamiento y explotación de el espectro radioeléctrico  las redes y la prestación de los servicios de radiodifusión y telecomunicaciones  así_como de el acceso a infraestructura activa  pasiva y otros insumos esenciales  garantizando lo establecido en los artículos 6o . y 7o . de la Constitución .
2014-07-14,publicó,,"DECRETO por el que se expiden la Ley_Federal_de_Telecomunicaciones y Radiodifusión , y la Ley_de_el_Sistema_Público_de_Radiodifusión_de_el_Estado_Mexicano ; y(...)",10773,,136,729,El 14_de_julio_de_2014  se publicó en el DOF el “ DECRETO por el que se expiden la Ley_Federal_de_Telecomunicaciones_y_Radiodifusión  y la Ley_de_el_Sistema_Público_de_Radiodifusión_de_el_Estado_Mexicano ; y se reforman  adicionan y derogan diversas disposiciones en_materia_de telecomunicaciones y radiodifusión ” ( en_lo_sucesivo  el “ Decreto_de_Ley ” )  entrando en vigor la Ley_Federal_de_Telecomunicaciones_y_Radiodifusión ( en_lo_sucesivo  la “ LFTR ” ) el 13_de_agosto_del_2014  de conformidad a lo establecido en el artículo Primero_Transitorio de el citado Decreto_de_Ley .
2014-09-04,publicó,,ESTATUTO_Orgánico_de_el_Instituto_Federal_de_Telecomunicaciones ”(...),10773,,136,806,El 4_de_septiembre_de_2014 se publicó en el DOF el “ ESTATUTO_Orgánico_de_el_Instituto_Federal_de_Telecomunicaciones ” ( en_lo_sucesivo  el “ Estatuto ” )  mismo que entró en vigor el 26_de_septiembre_de_2014 y fue modificado el 17_de_octubre_de_2014 .
2013-06-11,publicó,,Decreto por el que se reforman(...),1425,,74,340,Con fecha 11_de_junio_de_2013 se publicó en el Diario_Oficial_de_la_Federación ( en_lo_sucesivo  el “ DOF ” ) el “ Decreto por el que se reforman y adicionan diversas disposiciones de los artículos 6o .  7o .  27  28  73  78  94 y 105 de la Constitución_Política_de_los_Estados_Unidos_Mexicanos  en_materia_de telecomunicaciones ” ( en_lo_sucesivo  el “ Decreto_de_Reforma_Constitucional ” )  mediante el cual se creó el Instituto_Federal_de_Telecomunicaciones ( en_lo_sucesivo  el “ Instituto ” ) .
2014-07-14,publicó,,"Decreto por el que se expiden la Ley_Federal_de_Telecomunicaciones y Radiodifusión , y la Ley_de_el_Sistema_Público_de_Radiodifusión_de_el_Estado_Mexicano ; y(...)",10773,,74,426,El 14_de_julio_de_2014 se publicó en el DOF el “ Decreto por el que se expiden la Ley_Federal_de_Telecomunicaciones_y_Radiodifusión  y la Ley_de_el_Sistema_Público_de_Radiodifusión_de_el_Estado_Mexicano ; y se reforman  adicionan y derogan diversas disposiciones en_materia_de telecomunicaciones y radiodifusión ” ( en_lo_sucesivo  el “ Decreto_de_Ley ” )  mismo que entró en vigor el 13_de_agosto_de_2014 .
2014-09-04,publicó,,Estatuto_Orgánico_de_el_Instituto_Federal_de_Telecomunicaciones ”(...),10773,,74,484,El 4_de_septiembre_de_2014 se publicó en el DOF el “ Estatuto_Orgánico_de_el_Instituto_Federal_de_Telecomunicaciones ” ( en_lo_sucesivo  el “ Estatuto_Orgánico ” )  el cual entró en vigor el 26_de_septiembre_de_2014 y se modificó a_través_de el “ Acuerdo por el que se modifica el Estatuto_Orgánico_de_el_Instituto_Federal_de_Telecomunicaciones ”  publicado en el DOF el 17_de_octubre_de_2014 .
2013-06-11,publicó,,Decreto por el que se reforman y adicionan diversas disposiciones de los artículos 6o(...),1425,,87,101,Con fecha 11_de_junio_de_2013  se publicó en el Diario_Oficial_de_la_Federación el “ Decreto por el que se reforman y adicionan diversas disposiciones de los artículos 6o .  7o .  27  28  73  78  94 y 105 de la Constitución_Política_de_los_Estados_Unidos_Mexicanos  en_materia_de telecomunicaciones ” ( el “ Decreto_de_Reforma_Constitucional ” )  mediante el cual se creó el Instituto_Federal_de_Telecomunicaciones ( el “ Instituto ” ) .
2014-07-14,publicó,,"Decreto por el que se expiden la Ley_Federal_de_Telecomunicaciones y Radiodifusión , y la Ley_de_el_Sistema_Público_de_Radiodifusión_de_el_Estado_Mexicano ; y(...)",1425,,87,300,El 14_de_julio_de_2014  se publicó en el Diario_Oficial_de_la_Federación el “ Decreto por el que se expiden la Ley_Federal_de_Telecomunicaciones_y_Radiodifusión  y la Ley_de_el_Sistema_Público_de_Radiodifusión_de_el_Estado_Mexicano ; y se reforman  adicionan y derogan diversas disposiciones en_materia_de telecomunicaciones y radiodifusión ” ( el “ Decreto_de_Ley ” )  mismo que entró en vigor el 13_de_agosto_de_2014 .
2014-09-04,publicó,,Estatuto_Orgánico_de_el_Instituto_Federal_de_Telecomunicaciones ”(...),1425,,87,354,El 4_de_septiembre_de_2014  se publicó en el Diario_Oficial_de_la_Federación el “ Estatuto_Orgánico_de_el_Instituto_Federal_de_Telecomunicaciones ” ( el “ Estatuto_Orgánico ” )  mismo que entró en vigor el 26_de_septiembre_de_2014 y fue modificado el 17_de_octubre_de_2014 .
2013-06-11,publicó,,Decreto por el que se reforman y adicionan diversas disposiciones de los artículos 6o(...),1425,,132,102,Con fecha 11_de_junio_de_2013  se publicó en el Diario_Oficial_de_la_Federación el “ Decreto por el que se reforman y adicionan diversas disposiciones de los artículos 6o .  7o .  27  28  73  78  94 y 105 de la Constitución_Política_de_los_Estados_Unidos_Mexicanos  en_materia_de telecomunicaciones ” ( el “ Decreto_de_Reforma_Constitucional ” )  mediante el cual se creó el Instituto_Federal_de_Telecomunicaciones ( el “ Instituto ” ) .
2014-07-14,publicó,,"Decreto por el que se expiden la Ley_Federal_de_Telecomunicaciones y Radiodifusión , y la Ley_de_el_Sistema_Público_de_Radiodifusión_de_el_Estado_Mexicano ; y(...)",1425,,132,359,El 14_de_julio_de_2014  se publicó en el Diario_Oficial_de_la_Federación el “ Decreto por el que se expiden la Ley_Federal_de_Telecomunicaciones_y_Radiodifusión  y la Ley_de_el_Sistema_Público_de_Radiodifusión_de_el_Estado_Mexicano ; y se reforman  adicionan y derogan diversas disposiciones en_materia_de telecomunicaciones y radiodifusión ” ( el “ Decreto_de_Ley ” )  mismo que entró en vigor el 13_de_agosto_de_2014 .
2014-09-04,publicó,,Estatuto_Orgánico_de_el_Instituto_Federal_de_Telecomunicaciones ”(...),1425,,132,413,El 4_de_septiembre_de_2014  se publicó en el Diario_Oficial_de_la_Federación el “ Estatuto_Orgánico_de_el_Instituto_Federal_de_Telecomunicaciones ” ( el “ Estatuto_Orgánico ” )  mismo que entró en vigor el 26_de_septiembre_de_2014  y fue modificado el 17_de_octubre de el mismo año .
2013-06-11,publicó,,Decreto por el que se reforman y adicionan diversas disposiciones de los artículos 6o(...),1425,,70,158,Con fecha 11_de_junio_de_2013  se publicó en el Diario_Oficial_de_la_Federación el “ Decreto por el que se reforman y adicionan diversas disposiciones de los artículos 6o .  7o .  27  28  73  78  94 y 105 de la Constitución_Política_de_los_Estados_Unidos_Mexicanos  en_materia_de telecomunicaciones ” ( el “ Decreto_de_Reforma_Constitucional ” )  mediante el cual se creó el Instituto_Federal_de_Telecomunicaciones ( el “ Instituto ” ) .
2014-07-14,publicó,,"Decreto por el que se expiden la Ley_Federal_de_Telecomunicaciones y Radiodifusión , y la Ley_de_el_Sistema_Público_de_Radiodifusión_de_el_Estado_Mexicano ; y(...)",1425,,70,253,El 14_de_julio_de_2014  se publicó en el Diario_Oficial_de_la_Federación el “ Decreto por el que se expiden la Ley_Federal_de_Telecomunicaciones_y_Radiodifusión  y la Ley_de_el_Sistema_Público_de_Radiodifusión_de_el_Estado_Mexicano ; y se reforman  adicionan y derogan diversas disposiciones en_materia_de telecomunicaciones y radiodifusión ” ( el “ Decreto_de_Ley ” )  mismo que entró en vigor el 13_de_agosto_de_2014 .
